,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os_bit,graphic_card_gb,weight,display_size,warranty,Touchscreen,msoffice,latest_price,old_price,discount,star_rating,ratings,reviews,APPLE,ASUS,Avita,DELL,HP,Lenovo,MSI,Other_B,acer,AMD,Intel,M1,MediaTek,Qualcomm,Celeron Dual,Core i3,Core i5,Core i7,Core i9,M1,Other_P,Pentium Quad,Ryzen 3,Ryzen 5,Ryzen 7,Ryzen 9,DOS,Mac,Windows
674,10,0,1,1,0,1,0,1.5,13.3,1,0,0,169990,183900,7,4.8,640,70,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
675,10,0,1,1,0,1,0,1.5,14.2,1,0,0,225990,239900,5,4.8,42,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
676,10,0,1,1,0,1,0,1.5,16.2,1,0,0,243990,259900,6,4.8,42,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
677,10,1,1,1,0,1,0,1.5,16.2,1,0,0,309990,329900,6,5,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
678,10,0,1,1,0,1,0,1.5,14.2,1,0,0,225990,239900,5,4.8,42,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
679,10,3,4,0,3,0,8,1.5,15.6,0,0,0,179990,227250,20,4.5,17,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
680,10,2,1,2,0,0,4,1.5,,0,0,0,116640,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
681,10,2,1,0,3,0,4,1.5,,0,0,0,129999,0,0,4.5,3227,693,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
682,,2,5,0,3,1,0,1.5,,0,0,0,45990,57990,20,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
683,,2,0,0,3,1,0,1.5,,0,0,0,13990,19999,30,3.8,1218,209,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
684,,2,1,2,0,0,0,1.5,,0,1,0,58100,69500,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
685,,3,5,4,0,1,0,1.5,13.3,1,1,0,62990,78990,20,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
686,,3,1,4,0,1,0,1,14,1,0,1,32990,36865,10,4.1,77,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
687,,2,1,4,0,1,0,1,,1,0,1,33990,39990,15,4.3,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
688,,2,1,4,0,1,0,1.5,,1,0,0,30990,34990,11,4.2,465,89,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
689,,2,1,4,0,1,0,1,,1,0,0,36000,43000,16,4.3,102,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
690,,2,1,4,0,1,0,1,,1,0,1,32990,39990,17,4.3,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
691,,2,1,4,0,1,0,1.5,15.6,1,0,0,35990,40000,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
692,,2,4,0,1,1,0,1.5,15.6,0,0,0,27990,33990,17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
693,,2,1,0,1,1,0,1.5,15.6,1,0,0,25990,40108,35,3.7,4741,658,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
694,,2,1,0,1,1,0,1.5,15.6,1,0,0,25990,30990,16,3.8,2736,350,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
695,,2,1,0,1,1,0,1.5,15.6,0,0,0,30780,36990,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
696,,2,1,4,0,1,0,1,14,0,0,0,29990,38990,23,4,36,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
697,,2,1,4,0,1,0,1,,0,0,0,31990,40990,21,3.8,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
698,10,2,1,0,3,0,4,1.5,,0,0,0,77890,110890,29,4.4,208,57,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
699,,3,1,4,0,1,0,1,15.6,1,0,0,37990,46055,17,4.3,2214,241,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
700,,3,1,4,0,1,0,1,15.6,1,0,0,35990,46990,23,4.3,2886,375,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
701,,3,1,4,0,1,0,1,15.6,0,0,0,39490,49714,20,4.3,34,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
702,,3,1,4,0,1,0,1,14.96,0,0,0,36990,50586,26,4.2,137,15,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
703,,3,1,4,0,1,0,1,15.6,1,0,0,39990,53640,25,4.6,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
704,,2,1,4,0,1,0,1,15.6,1,0,0,33690,37990,11,4.2,170,26,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
705,,3,1,4,0,1,0,1,15.6,0,0,0,40590,50132,19,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
706,,2,1,4,0,1,0,1.5,,1,0,0,37990,46990,19,4.2,39,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
707,,2,1,4,0,1,0,1,,1,0,1,34500,42990,19,4.3,2886,375,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
708,,3,1,7,0,1,0,1.5,15.6,1,0,0,36990,44999,17,4.6,11,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
709,,3,1,7,0,1,0,1,14,0,0,0,43490,52990,17,4.6,163,33,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
710,,3,1,7,0,1,0,1,15.6,1,0,1,41490,51748,19,4.2,153,21,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
711,,2,1,7,0,1,0,1.5,15.6,0,0,0,34990,42999,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
712,,2,1,7,0,1,0,1,,1,0,1,44490,49000,9,4.3,267,42,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
713,,2,1,7,0,1,0,1,,0,0,0,40590,51105,20,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
714,,3,1,7,0,1,0,1,15.6,0,0,0,42090,56771,25,3.3,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
715,,3,1,0,1,1,0,1,14,1,0,1,35990,50651,28,4.1,59,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
716,,3,1,0,1,1,0,1,15.6,1,0,1,39490,40957,3,4.2,7291,895,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
717,,3,1,0,1,1,0,1,15.6,0,0,0,37390,50149,25,4.2,38,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
718,,2,1,0,1,1,0,1,,1,0,1,52632,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
719,,2,1,0,1,1,0,1.5,,1,0,1,39990,49613,19,4.1,409,39,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
720,,2,1,0,1,1,0,1.5,,1,0,0,43990,49999,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
721,,2,1,0,1,1,0,1.5,15.6,1,0,0,32917,0,0,4,353,58,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
722,,2,1,0,1,1,0,1.5,15.6,0,0,0,34990,36923,5,3.3,38,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
723,,3,1,0,1,1,0,1,14.96,0,0,0,39990,51574,22,3.1,18,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
724,,3,1,4,1,1,0,1.5,15.6,1,0,1,41999,48294,13,4.3,3524,432,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
725,10,2,1,0,3,0,0,1.5,,0,0,0,22990,26663,13,3.8,4623,553,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
726,10,2,5,0,3,0,0,1.5,,0,0,0,22490,24845,9,3.8,4623,553,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
727,10,2,5,0,3,0,0,1.5,,0,0,0,22990,24845,7,3.8,4623,553,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
728,,2,1,2,0,1,0,1.5,,0,1,0,99990,124999,20,3.8,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
729,,3,1,4,0,1,0,1.5,14,1,0,1,41990,59580,29,4.3,939,107,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
730,,3,1,4,0,1,0,1,15.6,1,0,0,44490,58194,23,4.2,14,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
731,,3,1,4,0,1,0,1.5,15.6,1,0,1,41990,49613,15,4.4,649,84,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
732,,3,1,4,0,1,0,1,14,1,0,1,44490,58286,23,4.3,8,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
733,,2,1,4,0,1,0,1.5,,1,0,0,49990,67990,26,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
734,,2,1,4,0,1,0,1,,1,0,0,44390,56573,21,4,276,24,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
735,,3,1,7,0,1,4,1.5,15.6,1,0,0,57990,70172,17,4.5,4740,532,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
736,,3,1,7,0,1,4,2.5,15.6,1,0,1,56990,83890,32,4.5,162,15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
737,,3,1,7,0,1,0,1,15.6,1,0,0,48990,68990,28,4.4,219,27,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
738,,3,1,7,0,1,0,1,14,1,0,1,49970,59808,16,4.5,193,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
739,,3,1,7,0,1,0,1.5,14,0,0,0,47990,61990,22,4.6,562,89,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
740,,3,1,7,0,1,0,1,15.6,1,0,1,48990,60959,19,4.4,45,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
741,,3,5,7,0,1,0,1,14,1,0,0,53990,89999,40,4.9,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
742,,3,1,7,0,1,0,1.5,15.6,1,0,1,52990,78290,32,4.2,39,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
743,,3,1,7,0,1,0,1.5,15.6,1,0,0,43990,52999,16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
744,,3,1,7,0,1,4,2.5,15.6,0,0,0,59490,89490,33,4.5,92,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
745,,3,1,7,0,1,4,1.5,15.6,0,0,0,64990,83990,22,4.5,469,80,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
746,,3,1,7,0,1,0,1,14,0,0,0,47490,61740,23,2.5,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
747,,3,1,7,0,1,4,1.5,15.6,1,0,0,59990,76020,21,4.4,1978,188,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
748,,3,1,7,0,1,4,1.5,15.6,0,0,0,69990,107690,35,4.3,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
749,,3,1,7,0,1,4,1.5,15.6,1,0,0,58990,70172,15,4.5,1049,134,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
750,,3,1,7,0,1,0,1,14,1,0,0,59490,61060,2,4.6,74,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
751,,0,1,7,0,1,0,1,15.6,1,0,1,67500,75049,10,4.4,196,19,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
752,,3,1,7,0,0,0,1.5,15.6,0,0,0,48990,60959,19,4.6,17,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
753,,3,1,7,0,1,0,1.5,14,1,1,1,62450,74990,16,4.4,172,36,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
754,,3,1,7,0,1,0,1.5,14,1,0,0,58990,73990,20,4.4,324,34,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
755,10,2,1,0,3,0,0,1.5,,0,0,0,19990,23390,14,4,2887,476,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
756,,3,1,7,0,1,0,1,15.6,1,0,1,57999,70419,17,4.5,86,15,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
757,,0,1,7,0,1,0,1.5,15.6,0,0,0,56990,80990,29,4.8,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
758,,3,1,7,0,1,4,1.5,15.6,1,0,1,72990,87717,16,4.7,16,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
759,,0,1,7,0,1,0,1.5,13.3,1,0,1,65990,89992,26,4.4,104,18,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
760,,0,1,7,0,1,0,1.5,13.3,1,1,1,98020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
761,,0,1,7,0,1,2,1.5,14,1,0,1,63990,74839,14,4.2,90,13,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
762,,3,1,7,0,0,0,1,15.6,1,0,1,49890,69990,28,4.7,6,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
763,,3,1,7,0,1,0,1,15.6,1,0,1,49990,66161,24,4.4,47,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
764,,3,1,7,0,1,0,1,14,1,0,1,59490,65566,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
765,,3,1,7,0,1,0,1.5,13.3,1,1,1,73999,88840,16,4.6,206,27,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
766,,2,1,7,0,1,0,1,,1,0,1,60990,67861,10,4.4,183,42,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
767,,2,1,7,0,1,6,1.5,,0,0,0,76190,80996,5,4.4,358,64,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
768,,2,5,7,0,1,0,1,16,3,1,1,74798,104890,28,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
769,,2,1,7,0,1,0,1.5,,1,0,0,58990,73990,20,4.3,88,13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
770,,2,1,7,0,0,4,1.5,,0,0,0,68100,78900,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
771,,2,1,7,0,1,0,1,16,1,1,1,77990,104890,25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
772,,2,1,7,0,1,0,1,,1,0,1,55090,67931,18,4.4,364,52,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
773,,2,5,7,0,1,0,1.5,16,0,1,0,91990,116990,21,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
774,,2,1,7,0,1,0,1.5,16,1,0,1,84208,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
775,,2,1,7,0,1,0,1.5,,1,0,0,44990,56990,21,4.4,313,39,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
776,,2,1,7,0,1,0,1,,1,0,1,53490,59990,10,4.4,826,118,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
777,,2,1,7,0,1,4,1.5,,0,0,0,76498,107690,28,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
778,,2,1,7,0,1,4,1.5,,1,0,0,98920,101681,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
779,,2,1,7,0,1,0,1.5,,0,0,0,54990,69990,21,4.4,1410,203,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
780,,2,1,7,0,1,0,1.5,,1,0,0,49990,72990,31,4.4,47,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
781,,2,1,7,0,0,0,1.5,,0,0,0,52380,58500,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
782,,2,1,7,0,1,0,1,,1,0,0,49990,64990,23,4.5,6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
783,,2,1,7,0,1,0,1,,1,0,1,52500,60000,12,4.3,741,67,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
784,,2,1,7,0,1,0,1,,2,0,1,49590,66990,25,4.1,700,144,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
785,,2,1,7,0,1,0,1,,1,0,1,49990,64990,23,4.5,14,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
786,,2,1,7,0,1,0,1,,1,0,0,75999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
787,,2,1,7,0,1,0,1.5,16,1,0,0,80990,104990,22,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
788,,2,1,7,0,0,0,1.5,,1,0,0,59900,62200,3,3.7,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
789,,2,1,7,0,1,0,1,,1,0,1,54590,59990,9,4.4,349,69,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
790,,2,1,7,0,1,0,1.5,,1,1,1,75500,93461,19,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
791,,3,1,7,0,1,0,1,15.6,1,0,1,51890,58657,11,4.3,519,48,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
792,,0,1,7,0,1,0,1.5,17.3,1,0,0,78000,78990,1,2.7,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
793,,3,1,7,0,1,0,1,15.6,2,0,1,50990,66990,23,4.1,700,144,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
794,,0,1,7,0,1,0,1,14,1,0,1,59999,74839,19,4.1,19,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
795,,3,1,7,0,1,4,2.5,15.6,1,0,1,64990,69990,7,3.8,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
796,,2,1,1,0,0,0,1.5,,0,0,0,57900,78900,26,4.7,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
797,,2,5,1,0,1,0,1,16,3,1,1,81978,123090,33,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
798,,2,1,0,1,1,4,2.5,,1,0,0,59990,68192,12,4.1,1480,151,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
799,,3,1,4,1,1,0,1.5,15.6,0,0,0,49490,66396,25,4,31,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
800,,3,1,4,1,1,0,1.5,15.6,1,0,0,54990,78990,30,4.5,18,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
801,,3,1,4,1,1,4,1.5,15.6,0,0,0,68500,90890,24,4.5,271,24,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
802,,3,1,4,1,1,0,1.5,15.6,1,0,0,54990,78990,30,4.6,49,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
803,,3,1,4,1,0,0,1.5,15.6,1,0,1,54990,78990,30,4.4,474,65,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
804,,3,1,4,1,1,0,2.5,15.6,1,0,1,63990,85290,24,4.5,861,116,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
805,,2,1,4,1,1,4,2.5,,1,0,0,80000,83085,3,4.6,34,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
806,,2,1,4,1,0,0,1.5,,0,0,0,51990,66560,21,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
807,,2,1,4,1,1,0,1.5,,1,0,1,62990,74990,16,4.2,165,34,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
808,,2,1,4,1,1,0,1,,1,0,0,52990,57331,7,4.4,698,74,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
809,,2,1,4,1,1,0,1,,1,0,1,75100,75500,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
810,,0,1,7,0,0,4,2.5,17.3,0,0,0,76990,106990,28,4.8,22,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
